OP_UNIQUE_CARRIER,ORIGIN,DEST,CANCELLED,DISTANCE_GROUP
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,CKB,0.00,1
OO,BUF,IAD,1.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,1.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,1.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,DTW,ORF,1.00,3
OO,ORF,DTW,1.00,3
OO,MSP,RIC,1.00,4
OO,DTW,ORF,0.00,3
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,RIC,0.00,2
OO,RIC,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,IAD,MSP,0.00,4
OO,DTW,RIC,0.00,2
OO,IAD,DTW,0.00,2
OO,IAD,DTW,0.00,2
OO,ATL,ROA,0.00,2
OO,ROA,ATL,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,DTW,IAD,0.00,2
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,IAD,MSP,0.00,4
OO,MSP,IAD,0.00,4
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,1.00,3
OO,RIC,DTW,0.00,2
OO,IAD,MSP,0.00,4
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,1.00,3
OO,IAD,MSP,0.00,4
OO,IAD,MSP,1.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,1.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,MSP,IAD,1.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,1.00,3
OO,IAD,MSP,0.00,4
OO,IAD,MSP,1.00,4
OO,MSP,IAD,1.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,1.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,1.00,4
OO,DTW,ORF,1.00,3
OO,ORF,DTW,1.00,3
OO,DTW,ORF,1.00,3
OO,IAD,MSP,1.00,4
OO,IAD,MSP,1.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,1.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,1.00,4
OO,MSP,IAD,1.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,1.00,4
OO,IAD,MSP,1.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,1.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,1.00,4
OO,MSP,IAD,1.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,1.00,4
OO,IAD,MSP,1.00,4
OO,IAD,DTW,0.00,2
OO,RIC,DTW,1.00,2
OO,DTW,RIC,1.00,2
OO,ORF,DTW,0.00,3
OO,DTW,RIC,1.00,2
OO,RIC,DTW,1.00,2
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,MSP,IAD,1.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,DTW,IAD,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,IAD,DTW,0.00,2
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,1.00,3
OO,ORF,DTW,1.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,1.00,3
OO,ORF,DTW,1.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,DTW,ORF,0.00,3
OO,ORF,DTW,0.00,3
OO,DTW,ORF,0.00,3
OO,IAD,MSP,0.00,4
OO,ORF,DTW,0.00,3
OO,DTW,IAD,0.00,2
OO,IAD,DTW,0.00,2
OO,MSP,IAD,0.00,4
OO,IAD,SHD,0.00,1
OO,OGS,IAD,1.00,2
OO,PBG,IAD,1.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,CKB,0.00,1
OO,CVG,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,RIC,DEN,0.00,6
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,CVG,IAD,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,CVG,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,CVG,IAD,1.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,CVG,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,CVG,IAD,1.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,1.00,2
OO,IAD,CVG,1.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,CVG,IAD,1.00,2
OO,BUF,IAD,1.00,2
OO,IAD,BUF,0.00,2
OO,IAD,CVG,1.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,CVG,IAD,1.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,CVG,1.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CVG,IAD,0.00,2
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,CVG,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,CKB,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,1.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,1.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,1.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,1.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,OGS,IAD,0.00,2
OO,CHO,ORD,0.00,3
OO,CHO,ORD,0.00,3
OO,ORD,CHO,0.00,3
OO,ORD,CHO,0.00,3
OO,CHO,ORD,0.00,3
OO,CHO,ORD,1.00,3
OO,ORD,CHO,1.00,3
OO,ORD,CHO,0.00,3
OO,CHO,ORD,0.00,3
OO,CHO,ORD,0.00,3
OO,ORD,CHO,0.00,3
OO,ORD,CHO,1.00,3
OO,CHO,ORD,1.00,3
OO,CHO,ORD,1.00,3
OO,ORD,CHO,1.00,3
OO,ORD,CHO,1.00,3
OO,CHO,ORD,1.00,3
OO,CHO,ORD,1.00,3
OO,ORD,CHO,1.00,3
OO,ORD,CHO,0.00,3
OO,CHO,ORD,0.00,3
OO,CHO,ORD,1.00,3
OO,ORD,CHO,1.00,3
OO,ORD,CHO,0.00,3
OO,CHO,ORD,0.00,3
OO,PBG,IAD,0.00,2
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,CKB,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,1.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,1.00,2
OO,IAD,BUF,0.00,2
OO,OGS,IAD,1.00,2
OO,PBG,IAD,0.00,2
OO,SHD,ORD,0.00,3
OO,IAD,OGS,1.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
OO,IAD,BUF,0.00,2
OO,IAD,SHD,0.00,1
OO,OGS,IAD,0.00,2
OO,PBG,IAD,0.00,2
OO,SHD,IAD,0.00,1
OO,SHD,ORD,0.00,3
OO,IAD,OGS,0.00,2
OO,IAD,PBG,0.00,2
OO,ORD,SHD,0.00,3
OO,CKB,IAD,0.00,1
OO,IAD,PBG,0.00,2
OO,PBG,IAD,0.00,2
OO,IAD,CKB,0.00,1
OO,IAD,LWB,0.00,1
OO,LWB,IAD,0.00,1
OO,BUF,IAD,0.00,2
UA,IAD,DEN,0.00,6
UA,IAD,EWR,0.00,1
UA,RSW,IAD,1.00,4
UA,MCO,IAD,1.00,4
UA,SFO,IAD,0.00,10
UA,IAD,RDU,1.00,1
UA,IAD,FLL,1.00,4
UA,IAD,EWR,0.00,1
UA,RSW,IAD,0.00,4
UA,DEN,IAD,0.00,6
UA,IAD,EWR,0.00,1
UA,DCA,DEN,1.00,6
UA,TPA,IAD,0.00,4
UA,IAD,ORD,0.00,3
UA,DCA,ORD,1.00,3
UA,ORD,IAD,0.00,3
UA,ORD,RIC,1.00,3
UA,IAD,TPA,0.00,4
UA,ORF,ORD,0.00,3
UA,IAD,ORD,0.00,3
UA,ORD,ORF,0.00,3
UA,ORD,IAD,0.00,3
UA,ORD,IAD,0.00,3
UA,DFW,IAD,0.00,5
UA,IAD,SFO,0.00,10
UA,EWR,IAD,0.00,1
UA,MCO,IAD,1.00,4
UA,DCA,SFO,0.00,10
UA,LAX,IAD,0.00,10
UA,IAD,CLE,0.00,2
UA,IAH,IAD,0.00,5
UA,IAD,BNA,0.00,3
UA,IAD,IAH,0.00,5
UA,IAD,BOS,0.00,2
UA,IAD,SFO,0.00,10
UA,IAD,MIA,1.00,4
UA,ORD,DCA,0.00,3
UA,EWR,IAD,0.00,1
UA,IAD,RSW,1.00,4
UA,ORD,DCA,1.00,3
UA,IAD,DEN,0.00,6
UA,IAD,RSW,1.00,4
UA,RIC,ORD,1.00,3
UA,DEN,DCA,1.00,6
UA,ORF,IAD,0.00,1
UA,IAD,MCO,0.00,4
UA,IAD,IAH,0.00,5
UA,IAD,LAX,0.00,10
UA,IAD,ORD,0.00,3
UA,IAH,DCA,0.00,5
UA,DEN,IAD,0.00,6
UA,SFO,IAD,0.00,10
UA,IAD,BOS,1.00,2
UA,DEN,IAD,0.00,6
UA,IAD,MCO,1.00,4
UA,ORF,IAD,0.00,1
UA,BNA,IAD,0.00,3
UA,BOS,IAD,1.00,2
UA,IAH,IAD,0.00,5
UA,IAD,LAX,0.00,10
UA,IAD,ORF,0.00,1
UA,LAX,IAD,0.00,10
UA,BOS,IAD,0.00,2
UA,CLE,IAD,0.00,2
UA,DCA,IAH,0.00,5
UA,IAD,ORF,0.00,1
UA,DCA,ORD,1.00,3
UA,IAD,DEN,0.00,6
UA,FLL,IAD,0.00,4
UA,EWR,IAD,0.00,1
UA,SFO,DCA,0.00,10
UA,MIA,IAD,1.00,4
UA,IAD,DEN,0.00,6
UA,IAD,EWR,0.00,1
UA,RSW,IAD,1.00,4
UA,MCO,IAD,0.00,4
UA,SFO,IAD,0.00,10
UA,IAD,RDU,0.00,1
UA,IAD,FLL,0.00,4
UA,IAD,EWR,0.00,1
UA,RSW,IAD,0.00,4
UA,DEN,IAD,0.00,6
UA,IAD,EWR,0.00,1
UA,DCA,DEN,1.00,6
UA,TPA,IAD,0.00,4
UA,IAD,ORD,0.00,3
UA,DCA,ORD,1.00,3
UA,ORD,IAD,0.00,3
UA,ORD,RIC,1.00,3
UA,IAD,TPA,0.00,4
UA,ORF,ORD,0.00,3
UA,IAD,ORD,0.00,3
UA,ORD,ORF,0.00,3
UA,ORD,IAD,0.00,3
UA,ORD,IAD,0.00,3
UA,DFW,IAD,1.00,5
UA,IAD,SFO,0.00,10
UA,EWR,IAD,0.00,1
UA,MCO,IAD,0.00,4
UA,DCA,SFO,0.00,10
UA,LAX,IAD,0.00,10
UA,IAD,CLE,1.00,2
UA,IAH,IAD,0.00,5
UA,IAD,BNA,1.00,3
UA,IAD,IAH,0.00,5
UA,IAD,BOS,0.00,2
UA,IAD,SFO,0.00,10
UA,IAD,MIA,1.00,4
UA,ORD,DCA,0.00,3
UA,EWR,IAD,0.00,1
UA,IAD,RSW,0.00,4
UA,ORD,DCA,1.00,3
UA,IAD,DEN,0.00,6
UA,IAD,RSW,0.00,4
UA,RIC,ORD,1.00,3
UA,DEN,DCA,1.00,6
UA,ORF,IAD,0.00,1
UA,IAD,MCO,0.00,4
UA,IAD,IAH,0.00,5
UA,IAD,LAX,0.00,10
UA,IAD,ORD,0.00,3
UA,IAH,DCA,1.00,5
UA,DEN,IAD,0.00,6
UA,SFO,IAD,0.00,10
UA,IAD,BOS,1.00,2
UA,DEN,IAD,0.00,6
UA,IAD,MCO,1.00,4
UA,ORF,IAD,0.00,1
UA,BNA,IAD,0.00,3
UA,BOS,IAD,1.00,2
UA,IAH,IAD,0.00,5
UA,IAD,LAX,0.00,10
UA,IAD,ORF,0.00,1
UA,LAX,IAD,0.00,10
UA,BOS,IAD,0.00,2
UA,CLE,IAD,1.00,2
UA,DCA,IAH,0.00,5
UA,IAD,ORF,0.00,1
UA,DCA,ORD,1.00,3
UA,IAD,DEN,0.00,6
UA,FLL,IAD,0.00,4
UA,EWR,IAD,0.00,1
UA,SFO,DCA,0.00,10
UA,MIA,IAD,1.00,4
UA,IAD,DEN,0.00,6
UA,IAD,EWR,0.00,1
UA,RSW,IAD,0.00,4
UA,MCO,IAD,1.00,4
UA,SFO,IAD,0.00,10
UA,IAD,RDU,1.00,1
UA,IAD,FLL,0.00,4
UA,IAD,EWR,0.00,1
UA,RSW,IAD,0.00,4
UA,DEN,IAD,0.00,6
UA,IAD,EWR,0.00,1
UA,DCA,DEN,1.00,6
UA,TPA,IAD,1.00,4
UA,IAD,ORD,0.00,3
UA,DCA,ORD,1.00,3
