OP_UNIQUE_CARRIER,ORIGIN,DEST,CANCELLED,DISTANCE_GROUP
AA,JFK,PHX,1.00,9
AA,JFK,AUS,1.00,7
AA,JFK,AUS,0.00,7
AA,JFK,AUS,0.00,7
AA,JFK,AUS,1.00,7
AA,JFK,AUS,0.00,7
AA,JFK,AUS,1.00,7
AA,JFK,DCA,0.00,1
AA,JFK,DCA,0.00,1
AA,JFK,DCA,0.00,1
AA,JFK,DCA,0.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,0.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,JFK,DCA,1.00,1
AA,ROC,CLT,0.00,3
AS,JFK,SEA,1.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,0.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,0.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,1.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,1.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,0.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,0.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,1.00,11
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,0.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,1.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,0.00,10
AS,JFK,SFO,1.00,11
AS,JFK,LAX,1.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,LAX,JFK,1.00,10
AS,JFK,LAX,1.00,10
AS,SEA,JFK,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,PDX,0.00,10
AS,PDX,JFK,1.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,1.00,10
AS,JFK,SEA,0.00,10
AS,SFO,JFK,0.00,11
AS,SEA,JFK,0.00,10
AS,JFK,PDX,1.00,10
AS,PDX,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,JFK,LAX,0.00,10
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,1.00,11
AS,JFK,SFO,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,1.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,1.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,1.00,11
AS,SFO,JFK,1.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,JFK,SEA,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
AS,JFK,SEA,0.00,10
AS,LAX,JFK,0.00,10
AS,JFK,LAX,0.00,10
AS,SEA,JFK,0.00,10
AS,JFK,SFO,0.00,11
AS,SFO,JFK,0.00,11
B6,LGB,JFK,1.00,10
B6,SFO,JFK,1.00,11
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,BTV,JFK,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,BTV,1.00,2
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,SEA,1.00,10
B6,JFK,ABQ,1.00,8
B6,JFK,ABQ,1.00,8
B6,ABQ,JFK,1.00,8
B6,ABQ,JFK,1.00,8
B6,BUF,MCO,1.00,5
B6,ALB,FLL,1.00,5
B6,ALB,FLL,1.00,5
B6,ALB,FLL,1.00,5
B6,ALB,FLL,1.00,5
B6,ALB,FLL,1.00,5
B6,FLL,ALB,1.00,5
B6,FLL,ALB,1.00,5
B6,FLL,ALB,1.00,5
B6,FLL,ALB,1.00,5
B6,FLL,ALB,1.00,5
B6,FLL,ALB,1.00,5
B6,SJU,JFK,1.00,7
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,JFK,SYR,1.00,1
B6,ALB,MCO,1.00,5
B6,ALB,MCO,1.00,5
B6,ALB,MCO,1.00,5
B6,ALB,MCO,1.00,5
B6,MCO,ALB,1.00,5
B6,MCO,ALB,1.00,5
B6,MCO,ALB,1.00,5
B6,MCO,ALB,1.00,5
B6,JFK,SMF,1.00,11
B6,JFK,SMF,1.00,11
B6,JFK,SMF,1.00,11
B6,SMF,JFK,1.00,11
B6,SMF,JFK,1.00,11
B6,JFK,SAN,1.00,10
B6,JFK,SAN,1.00,10
B6,JFK,SAN,1.00,10
B6,SAN,JFK,1.00,10
B6,SAN,JFK,1.00,10
B6,SAN,JFK,1.00,10
B6,LGA,MCO,1.00,4
B6,JFK,LGB,1.00,10
B6,JFK,BOS,1.00,1
B6,LAX,JFK,1.00,10
B6,LAX,JFK,1.00,10
B6,LAX,JFK,1.00,10
B6,TPA,JFK,1.00,5
B6,TPA,JFK,1.00,5
B6,TPA,JFK,1.00,5
B6,BTV,JFK,1.00,2
B6,JFK,MCO,1.00,4
B6,JFK,MCO,1.00,4
B6,JFK,MCO,1.00,4
B6,MCO,JFK,1.00,4
B6,MCO,JFK,1.00,4
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,JFK,ROC,1.00,2
B6,FLL,JFK,1.00,5
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,SYR,JFK,1.00,1
B6,JFK,LAX,1.00,10
B6,ONT,JFK,1.00,10
B6,ONT,JFK,1.00,10
B6,JFK,ONT,1.00,10
B6,JFK,ONT,1.00,10
B6,BUR,JFK,1.00,10
B6,BUR,JFK,1.00,10
B6,BUR,JFK,1.00,10
B6,BUR,JFK,1.00,10
B6,BUR,JFK,1.00,10
B6,JFK,BUR,1.00,10
B6,JFK,BUR,1.00,10
B6,JFK,BUR,1.00,10
B6,JFK,BUR,1.00,10
B6,JFK,BUR,1.00,10
B6,SYR,BOS,1.00,2
B6,SYR,BOS,1.00,2
B6,SYR,BOS,1.00,2
B6,SYR,BOS,1.00,2
B6,AUS,JFK,1.00,7
B6,JFK,SJU,1.00,7
B6,JFK,SJU,1.00,7
B6,JFK,SFO,1.00,11
B6,JFK,SFO,1.00,11
B6,JFK,SFO,1.00,11
B6,JFK,SFO,1.00,11
B6,JFK,SFO,1.00,11
B6,JFK,SFO,1.00,11
B6,SWF,MCO,1.00,4
B6,SWF,MCO,1.00,4
B6,SWF,MCO,1.00,4
B6,SWF,MCO,1.00,4
B6,SWF,MCO,1.00,4
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,SEA,JFK,1.00,10
B6,HPN,MCO,1.00,4
B6,LGB,JFK,1.00,10
B6,LGB,JFK,1.00,10
B6,SFO,JFK,1.00,11
B6,SFO,JFK,1.00,11
B6,SFO,JFK,1.00,11
B6,SFO,JFK,1.00,11
B6,SFO,JFK,1.00,11
B6,SFO,JFK,1.00,11
B6,JFK,LAX,1.00,10
B6,JFK,LAX,1.00,10
B6,SWF,FLL,1.00,5
B6,SWF,FLL,1.00,5
B6,SWF,FLL,1.00,5
B6,SWF,FLL,1.00,5
B6,SWF,FLL,1.00,5
B6,FLL,SWF,1.00,5
B6,FLL,SWF,1.00,5
B6,FLL,SWF,1.00,5
B6,FLL,SWF,1.00,5
B6,FLL,SWF,1.00,5
B6,JFK,MSY,1.00,5
B6,JFK,MSY,1.00,5
B6,JFK,MSY,1.00,5
B6,JFK,MSY,1.00,5
B6,JFK,MSY,1.00,5
B6,MSY,JFK,1.00,5
B6,MSY,JFK,1.00,5
B6,MSY,JFK,1.00,5
B6,MSY,JFK,1.00,5
B6,MSY,JFK,1.00,5
B6,JFK,FLL,1.00,5
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,SYR,MCO,1.00,5
B6,SYR,MCO,1.00,5
B6,SYR,MCO,1.00,5
B6,MCO,SYR,1.00,5
B6,MCO,SYR,1.00,5
B6,MCO,SYR,1.00,5
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,ORH,JFK,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,ORH,1.00,1
B6,JFK,JAX,1.00,4
B6,JFK,JAX,1.00,4
B6,JFK,JAX,1.00,4
B6,JFK,JAX,1.00,4
B6,JFK,JAX,1.00,4
B6,JFK,JAX,1.00,4
B6,JAX,JFK,1.00,4
B6,JAX,JFK,1.00,4
B6,JAX,JFK,1.00,4
B6,JAX,JFK,1.00,4
B6,JAX,JFK,1.00,4
B6,JAX,JFK,1.00,4
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,ROC,JFK,1.00,2
B6,PBI,JFK,1.00,5
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,ROC,BOS,1.00,2
B6,ROC,BOS,1.00,2
B6,ROC,BOS,1.00,2
B6,ROC,BOS,1.00,2
B6,ROC,BOS,1.00,2
B6,ROC,BOS,1.00,2
B6,BOS,ROC,1.00,2
B6,BOS,ROC,1.00,2
B6,BOS,ROC,1.00,2
B6,BOS,ROC,1.00,2
B6,BOS,ROC,1.00,2
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,JFK,TPA,1.00,5
B6,JFK,TPA,1.00,5
B6,JFK,TPA,1.00,5
B6,JFK,RSW,1.00,5
B6,RSW,JFK,1.00,5
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,LAS,JFK,1.00,9
B6,LAS,JFK,1.00,9
B6,LAS,JFK,1.00,9
B6,LAS,JFK,1.00,9
B6,JFK,MCO,1.00,4
B6,JFK,MCO,1.00,4
B6,JFK,MCO,1.00,4
B6,JFK,AUS,1.00,7
B6,JFK,AUS,1.00,7
B6,JFK,AUS,1.00,7
B6,JFK,AUS,1.00,7
B6,JFK,SJU,1.00,7
B6,JFK,SJU,1.00,7
B6,JFK,SJU,1.00,7
B6,JFK,SJU,1.00,7
B6,FLL,HPN,1.00,5
B6,FLL,HPN,1.00,5
B6,FLL,HPN,1.00,5
B6,BOS,LGA,1.00,1
B6,BQN,JFK,1.00,7
B6,BOS,SYR,1.00,2
B6,BOS,SYR,1.00,2
B6,BOS,SYR,1.00,2
B6,MCO,SWF,1.00,4
B6,MCO,SWF,1.00,4
B6,MCO,SWF,1.00,4
B6,MCO,SWF,1.00,4
B6,MCO,SWF,1.00,4
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,JFK,SLC,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,SLC,JFK,1.00,8
B6,HPN,FLL,1.00,5
B6,HPN,FLL,1.00,5
B6,HPN,FLL,1.00,5
B6,JFK,SFO,1.00,11
B6,BOS,JFK,1.00,1
B6,BOS,JFK,1.00,1
B6,BOS,JFK,1.00,1
B6,BOS,JFK,1.00,1
B6,LAS,JFK,1.00,9
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,JFK,SAV,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,SAV,JFK,1.00,3
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,AUS,JFK,1.00,7
B6,AUS,JFK,1.00,7
B6,AUS,JFK,1.00,7
B6,AUS,JFK,1.00,7
B6,LGA,FLL,1.00,5
B6,JFK,RDU,1.00,2
B6,RDU,JFK,1.00,2
B6,MCO,LGA,1.00,4
B6,BOS,JFK,1.00,1
B6,BOS,JFK,1.00,1
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,LGA,BOS,1.00,1
B6,HPN,RSW,1.00,5
B6,HPN,RSW,1.00,5
B6,RSW,HPN,1.00,5
B6,RSW,HPN,1.00,5
B6,SJU,JFK,1.00,7
B6,JFK,BOS,1.00,1
B6,JFK,LAX,1.00,10
B6,JFK,LAX,1.00,10
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,BOS,LGA,1.00,1
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,JFK,CHS,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,CHS,JFK,1.00,3
B6,JFK,IAH,1.00,6
B6,IAH,JFK,1.00,6
B6,IAH,JFK,1.00,6
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,JFK,BOS,1.00,1
B6,LAX,JFK,1.00,10
B6,LAX,JFK,1.00,10
B6,SJU,JFK,1.00,7
B6,JFK,LAX,1.00,10
B6,PBI,HPN,1.00,5
B6,FLL,LGA,1.00,5
B6,FLL,LGA,1.00,5
B6,MCO,JFK,1.00,4
B6,MCO,JFK,1.00,4
B6,MCO,JFK,1.00,4
B6,JFK,LAS,1.00,9
B6,JFK,LAS,1.00,9
B6,JFK,LAS,1.00,9
B6,JFK,LAS,1.00,9
B6,JAX,JFK,1.00,4
B6,JFK,RSW,1.00,5
B6,JFK,RSW,1.00,5
B6,JFK,RSW,1.00,5
B6,RSW,JFK,1.00,5
B6,RSW,JFK,1.00,5
B6,RSW,JFK,1.00,5
B6,RSW,JFK,1.00,5
B6,FLL,JFK,1.00,5
B6,FLL,JFK,1.00,5
B6,FLL,JFK,1.00,5
B6,FLL,JFK,1.00,5
B6,SJU,JFK,1.00,7
B6,SJU,JFK,1.00,7
B6,SJU,JFK,1.00,7
B6,SJU,JFK,1.00,7
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BUF,BOS,1.00,2
B6,BOS,JFK,1.00,1
B6,BOS,JFK,1.00,1
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BOS,BUF,1.00,2
B6,BUF,BOS,1.00,2
B6,BOS,JFK,1.00,1
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,JFK,BUF,1.00,2
B6,BOS,JFK,1.00,1
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,JFK,PBI,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,PBI,JFK,1.00,5
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,BUF,JFK,1.00,2
B6,JFK,FLL,1.00,5
B6,JFK,FLL,1.00,5
B6,JFK,FLL,1.00,5
B6,JFK,FLL,1.00,5
B6,JFK,FLL,1.00,5
B6,JFK,RSW,1.00,5
B6,JFK,RSW,1.00,5
B6,JFK,RSW,1.00,5
B6,SYR,BOS,1.00,2
B6,BOS,SYR,1.00,2
B6,LGB,JFK,0.00,10
B6,RSW,JFK,0.00,5
