OP_UNIQUE_CARRIER,ORIGIN,DEST,CANCELLED,DISTANCE_GROUP
EV,EWR,RIC,0.00,2
EV,EWR,RIC,0.00,2
EV,EWR,RIC,0.00,2
EV,EWR,RIC,0.00,2
EV,EWR,RIC,0.00,2
EV,EWR,RIC,1.00,2
EV,EWR,RIC,1.00,2
EV,MEM,EWR,0.00,4
EV,MEM,EWR,0.00,4
EV,MEM,EWR,0.00,4
EV,MEM,EWR,0.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,MEM,EWR,1.00,4
EV,PWM,EWR,0.00,2
EV,PWM,EWR,0.00,2
EV,PWM,EWR,0.00,2
EV,PWM,EWR,0.00,2
EV,PWM,EWR,1.00,2
EV,PWM,EWR,1.00,2
EV,PWM,EWR,1.00,2
EV,PVD,EWR,0.00,1
EV,ROC,EWR,0.00,1
EV,ROC,EWR,0.00,1
EV,ROC,EWR,0.00,1
EV,ROC,EWR,1.00,1
EV,ROC,EWR,1.00,1
EV,ROC,EWR,1.00,1
EV,EWR,STL,0.00,4
EV,EWR,STL,0.00,4
EV,EWR,STL,0.00,4
EV,EWR,STL,0.00,4
EV,EWR,STL,0.00,4
EV,EWR,STL,1.00,4
EV,EWR,STL,1.00,4
F9,MIA,EWR,1.00,5
F9,MCO,TTN,1.00,4
F9,TTN,RDU,1.00,2
F9,TPA,EWR,1.00,4
F9,EWR,MIA,1.00,5
F9,RDU,TTN,1.00,2
F9,TTN,SRQ,1.00,4
F9,SRQ,TTN,1.00,4
F9,TTN,ATL,1.00,3
F9,SJU,EWR,1.00,7
F9,PHX,EWR,1.00,9
F9,EWR,MCO,1.00,4
F9,EWR,LAS,1.00,9
F9,MCO,EWR,1.00,4
F9,EWR,ATL,1.00,3
F9,ATL,TTN,1.00,3
F9,TTN,CLT,1.00,2
F9,CLT,TTN,1.00,2
F9,TTN,FLL,1.00,5
F9,PBI,TTN,1.00,4
F9,ATL,EWR,1.00,3
F9,RSW,TTN,1.00,5
F9,TTN,MCO,1.00,4
F9,MIA,EWR,1.00,5
F9,EWR,PBI,1.00,5
F9,EWR,MIA,1.00,5
F9,TTN,PBI,1.00,4
F9,PBI,EWR,1.00,5
F9,EWR,PHX,1.00,9
F9,LAS,EWR,1.00,9
F9,MCO,TTN,1.00,4
F9,TTN,MCO,1.00,4
F9,TTN,TPA,1.00,4
F9,TPA,TTN,1.00,4
F9,EWR,TPA,1.00,4
F9,TTN,RSW,1.00,5
F9,FLL,TTN,1.00,5
F9,MCO,EWR,1.00,4
F9,EWR,SJU,1.00,7
F9,MCO,TTN,1.00,4
F9,TTN,FLL,1.00,5
F9,FLL,TTN,1.00,5
F9,MIA,EWR,1.00,5
F9,EWR,PBI,1.00,5
F9,PBI,TTN,1.00,4
F9,TTN,MCO,1.00,4
F9,EWR,MCO,1.00,4
F9,EWR,LAS,1.00,9
F9,LAS,EWR,1.00,9
F9,RSW,TTN,1.00,5
F9,SJU,EWR,1.00,7
F9,TTN,PBI,1.00,4
F9,PBI,EWR,1.00,5
F9,EWR,PHX,1.00,9
F9,EWR,MIA,1.00,5
F9,MCO,TTN,1.00,4
F9,TTN,MCO,1.00,4
F9,MCO,EWR,1.00,4
F9,EWR,ATL,1.00,3
F9,EWR,TPA,1.00,4
F9,TPA,EWR,1.00,4
F9,EWR,MIA,1.00,5
F9,ATL,EWR,1.00,3
F9,ATL,TTN,1.00,3
F9,TTN,MYR,1.00,3
F9,MYR,TTN,1.00,3
F9,TTN,ATL,1.00,3
F9,MIA,EWR,1.00,5
F9,EWR,MCO,1.00,4
F9,TTN,TPA,1.00,4
F9,TPA,TTN,1.00,4
F9,PHX,EWR,1.00,9
F9,TTN,RSW,1.00,5
F9,MCO,EWR,1.00,4
F9,EWR,SJU,1.00,7
F9,TPA,EWR,1.00,4
F9,EWR,LAS,1.00,9
F9,PHX,EWR,1.00,9
F9,MIA,EWR,1.00,5
F9,EWR,PBI,1.00,5
F9,EWR,TPA,1.00,4
F9,PBI,EWR,1.00,5
F9,EWR,PHX,1.00,9
F9,EWR,MIA,1.00,5
F9,LAS,EWR,1.00,9
F9,MIA,EWR,1.00,5
F9,MCO,EWR,0.00,4
F9,EWR,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MCO,EWR,0.00,4
F9,EWR,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,EWR,0.00,4
F9,EWR,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,TTN,1.00,5
F9,TTN,MIA,1.00,5
F9,MCO,EWR,0.00,4
F9,EWR,MCO,0.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MIA,TTN,1.00,5
F9,TTN,MIA,1.00,5
F9,MCO,EWR,1.00,4
F9,EWR,MCO,1.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MCO,TTN,0.00,4
F9,TTN,MCO,0.00,4
F9,MIA,EWR,0.00,5
F9,EWR,MIA,0.00,5
G4,AVL,EWR,1.00,3
G4,CVG,EWR,1.00,3
G4,TYS,EWR,1.00,3
G4,CVG,EWR,1.00,3
G4,CVG,EWR,1.00,3
G4,AVL,EWR,1.00,3
G4,TYS,EWR,1.00,3
G4,AVL,EWR,1.00,3
G4,EWR,SAV,1.00,3
G4,SAV,EWR,1.00,3
G4,EWR,TYS,1.00,3
G4,TYS,EWR,1.00,3
G4,EWR,AVL,1.00,3
G4,SAV,EWR,1.00,3
G4,EWR,TYS,1.00,3
G4,EWR,VPS,1.00,4
G4,EWR,TYS,1.00,3
G4,EWR,AVL,1.00,3
G4,EWR,VPS,1.00,4
G4,EWR,SAV,1.00,3
G4,EWR,VPS,1.00,4
G4,EWR,TYS,1.00,3
G4,TYS,EWR,1.00,3
G4,TYS,EWR,1.00,3
G4,AVL,EWR,1.00,3
G4,VPS,EWR,1.00,4
G4,VPS,EWR,1.00,4
G4,EWR,AVL,1.00,3
G4,EWR,CVG,1.00,3
G4,EWR,AVL,1.00,3
G4,SAV,EWR,1.00,3
G4,CVG,EWR,1.00,3
G4,EWR,VPS,1.00,4
G4,AVL,EWR,1.00,3
G4,EWR,AVL,1.00,3
G4,EWR,SAV,1.00,3
G4,SAV,EWR,1.00,3
G4,EWR,AVL,1.00,3
G4,TYS,EWR,1.00,3
G4,EWR,SAV,1.00,3
G4,CVG,EWR,1.00,3
G4,EWR,TYS,1.00,3
G4,AVL,EWR,1.00,3
G4,EWR,CVG,1.00,3
G4,AVL,EWR,1.00,3
G4,EWR,CVG,1.00,3
G4,SAV,EWR,1.00,3
G4,AVL,EWR,1.00,3
G4,EWR,CVG,1.00,3
G4,EWR,AVL,1.00,3
G4,SAV,EWR,1.00,3
G4,EWR,SAV,1.00,3
G4,VPS,EWR,1.00,4
G4,VPS,EWR,1.00,4
G4,EWR,TYS,1.00,3
G4,EWR,AVL,1.00,3
G4,EWR,CVG,1.00,3
G4,EWR,VPS,1.00,4
G4,TYS,EWR,1.00,3
G4,EWR,AVL,1.00,3
G4,EWR,TYS,1.00,3
G4,AVL,EWR,1.00,3
G4,EWR,SAV,1.00,3
G4,VPS,EWR,1.00,4
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,0.00,3
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,1.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,0.00,3
MQ,EWR,ORD,1.00,3
MQ,ORD,EWR,0.00,3
MQ,ORD,EWR,0.00,3
MQ,ORD,EWR,0.00,3
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,0.00,3
MQ,ORD,EWR,1.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,1.00,3
MQ,EWR,ORD,1.00,3
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,1.00,3
MQ,ORD,EWR,1.00,3
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,ACY,PBI,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,PBI,ACY,1.00,4
NK,IAH,ACY,1.00,6
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,1.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,1.00,4
NK,ACY,FLL,1.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,1.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,1.00,4
NK,FLL,ACY,1.00,4
NK,FLL,ACY,1.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,ACY,FLL,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,FLL,ACY,0.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,0.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,0.00,4
NK,ACY,TPA,0.00,4
NK,ACY,TPA,0.00,4
NK,ACY,TPA,1.00,4
NK,ACY,TPA,1.00,4
NK,ACY,TPA,1.00,4
NK,ACY,TPA,0.00,4
NK,ACY,TPA,0.00,4
NK,TPA,ACY,0.00,4
NK,TPA,ACY,0.00,4
NK,TPA,ACY,1.00,4
NK,TPA,ACY,1.00,4
NK,TPA,ACY,1.00,4
NK,TPA,ACY,0.00,4
NK,TPA,ACY,0.00,4
NK,MYR,ACY,1.00,2
NK,MYR,ACY,1.00,2
NK,MYR,ACY,1.00,2
NK,MYR,ACY,1.00,2
NK,MYR,ACY,0.00,2
NK,MYR,ACY,1.00,2
NK,MYR,ACY,1.00,2
NK,RSW,ACY,0.00,4
NK,ACY,MYR,0.00,2
NK,ACY,MYR,1.00,2
NK,ACY,MYR,1.00,2
NK,ACY,MYR,1.00,2
NK,ACY,MYR,1.00,2
NK,ACY,MYR,0.00,2
NK,ACY,MYR,1.00,2
NK,FLL,ACY,1.00,4
NK,FLL,ACY,1.00,4
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,EWR,MSY,1.00,5
NK,ATL,ACY,1.00,3
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,FLL,ACY,1.00,4
NK,FLL,ACY,1.00,4
NK,DTW,ACY,1.00,2
NK,FLL,ACY,1.00,4
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,EWR,IAH,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,IAH,EWR,1.00,6
NK,FLL,ACY,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,TPA,EWR,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,EWR,TPA,1.00,4
NK,LAS,EWR,1.00,9
NK,LAS,EWR,1.00,9
NK,LAS,EWR,1.00,9
NK,LAS,EWR,1.00,9
NK,LAS,EWR,1.00,9
NK,LAS,EWR,1.00,9
NK,EWR,MYR,1.00,3
NK,EWR,MYR,1.00,3
NK,EWR,MYR,1.00,3
NK,EWR,MYR,1.00,3
NK,MYR,EWR,1.00,3
NK,MYR,EWR,1.00,3
NK,MYR,EWR,1.00,3
NK,MYR,EWR,1.00,3
NK,RSW,ACY,1.00,4
NK,EWR,CLT,1.00,3
NK,EWR,CLT,1.00,3
NK,EWR,CLT,1.00,3
NK,EWR,CLT,1.00,3
NK,EWR,CLT,1.00,3
NK,EWR,CLT,1.00,3
NK,CLT,EWR,1.00,3
NK,CLT,EWR,1.00,3
NK,CLT,EWR,1.00,3
NK,CLT,EWR,1.00,3
NK,CLT,EWR,1.00,3
NK,CLT,EWR,1.00,3
NK,RSW,ACY,1.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,1.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,0.00,4
NK,RSW,ACY,1.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,ACY,RSW,0.00,4
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,EWR,LAS,1.00,9
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,RSW,EWR,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,RSW,1.00,5
NK,EWR,SJU,1.00,7
NK,EWR,SJU,1.00,7
NK,EWR,SJU,1.00,7
NK,SJU,EWR,1.00,7
NK,SJU,EWR,1.00,7
NK,SJU,EWR,1.00,7
NK,MCO,ACY,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,MCO,EWR,1.00,4
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,ATL,1.00,3
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,EWR,MCO,1.00,4
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,ATL,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,BNA,EWR,1.00,3
NK,EWR,BNA,1.00,3
NK,EWR,BNA,1.00,3
NK,EWR,BNA,1.00,3
NK,EWR,BNA,1.00,3
NK,EWR,BNA,1.00,3
NK,EWR,BNA,1.00,3
NK,MSY,EWR,1.00,5
NK,MSY,EWR,1.00,5
NK,MSY,EWR,1.00,5
NK,MSY,EWR,1.00,5
NK,MSY,EWR,1.00,5
NK,MSY,EWR,1.00,5
NK,DTW,ACY,1.00,2
NK,FLL,ACY,0.00,4
NK,FLL,ACY,1.00,4
NK,MYR,ACY,1.00,2
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,FLL,EWR,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,EWR,FLL,1.00,5
NK,TPA,ACY,0.00,4
NK,MCO,ACY,0.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,MCO,ACY,1.00,4
NK,ACY,MCO,0.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ACY,MCO,1.00,4
NK,ATL,ACY,0.00,3
NK,MYR,ACY,1.00,2
NK,AUS,EWR,1.00,7
NK,AUS,EWR,1.00,7
NK,AUS,EWR,1.00,7
NK,AUS,EWR,1.00,7
NK,AUS,EWR,1.00,7
NK,AUS,EWR,1.00,7
NK,AUS,ACY,1.00,6
NK,AUS,EWR,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,EWR,AUS,1.00,7
NK,SJU,EWR,1.00,7
NK,SJU,EWR,1.00,7
NK,SJU,EWR,1.00,7
NK,EWR,SJU,1.00,7
NK,EWR,SJU,1.00,7
NK,EWR,SJU,1.00,7
OO,EWR,DTW,1.00,2
OO,DTW,EWR,1.00,2
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,1.00,5
OO,MSP,EWR,1.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,0.00,5
OO,EWR,MSP,0.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,1.00,5
OO,EWR,MSP,1.00,5
OO,EWR,MSP,0.00,5
OO,MSP,EWR,0.00,5
OO,MSP,EWR,1.00,5
